stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id
90727,540A08,Finca La esperanza-CL 49 Sur - KR 87A,4.6295121101795056,-74.177743105631151,0,,0
90729,542A08,Br. Brasil II Sector-CL 49 Sur - KR 88C,4.6325391619480714,-74.179063202724848,0,,0
90730,543A08,Br. Las Margaritas Occidental-CL 49 Sur - KR 88G,4.6336274998924116,-74.179395090499156,0,,0
90731,544A08,Br. Las Margaritas-CL 49 Sur - KR 90A,4.6357694769682389,-74.180499542837467,0,,0
90408,362A08,Br. El Porvenir San Luis-CL 49 Sur - KR 93B,4.6382195399280377,-74.181740189073309,0,,0
89686,246A12,Br. San Agustín-CL 49A Sur - KR 5B,4.5478669625192367,-74.112532777162983,0,,0
89688,248A12,Br. Diana Turbay Arrayanes-CL 49B Sur - KR 3A,4.54515738678266,-74.109976123136519,0,,0
89689,249A12,Br. San Agustín-CL 49C Sur - KR 5C,4.5486111127694713,-74.11366979600966,0,,0
89961,376A12,Br. Marruecos-CL 49C Sur - KR 5N,4.5539455929193755,-74.11659115748607,0,,0
89999,398A12,Br. Marruecos-CL 49C Sur - KR 5P,4.5538801413700414,-74.116725864265348,0,,0
89684,244A12,Centro Educativo Fe y Alegría-CL 49D Sur - KR 4B,4.54582814173679,-74.112484080841242,0,,0
90230,561A12,Br. Palermo Sur-CL 49D Sur - TV 2B,4.54345623882429,-74.109600041928729,0,,0
90082,464A12,Br. Palermo Sur-CL 49D Sur - TV 2D,4.5439193047030324,-74.110086044127229,0,,0
89683,243A12,CED San Agustín-CL 49D Sur - TV 5C,4.5473597068471046,-74.113064216901023,0,,0
90260,300A08,Br. Osorio Diez-CL 50 Sur - KR 97,4.6410926164721245,-74.185071704610479,0,,0
90687,518A08,Br. Porvenir Reservado-CL 50 Sur - KR 98B,4.6430616343113256,-74.186051476228528,0,,0
89394,127A12,Br. Los Molinos del Sur-CL 50A Sur - KR 5Z,4.5553089300891383,-74.120375908854115,0,,0
91096,035A10,Br. Fátima-CL 50B Sur - KR 34,4.5858295816636652,-74.136243026152343,0,,0
91137,049B10,Urb. El Claret-CL 50B Sur - KR 34,4.5872845308304644,-74.137000476285564,0,,0
91097,035B10,Br. Fátima-CL 50B Sur - KR 34,4.58549068712589,-74.136087111307731,0,,0
91136,049A10,Urb. El Claret-CL 50B Sur - KR 37,4.5881487480427694,-74.1374735309722,0,,0
7224,644A08,Br. Jorge Uribe Botero-CL 51A Sur - KR 85,4.624220399546342,-74.176600462544343,0,,0
90169,234A08,Centro Comunitario El Porvenir-CL 52 Sur - KR 100,4.6430230203039642,-74.18821761941274,0,,0
88280,362A11,CED Rufino José Cuervo-CL 52 Sur - KR 11A,4.559342464756595,-74.124132072509738,0,,0
90168,233A08,IED Ciudadela Educativa de Bosa-CL 52 Sur - KR 97C,4.6410289736869421,-74.187210942045922,0,,0
88290,373B11,Br. Tunal Sector II-CL 52B Sur - KR 24,4.5771819659583421,-74.133083078655545,0,,0
88548,584A11,Br. Abraham Lincoln-CL 53 Sur - KR 11A,4.5590416877099456,-74.12487747949649,0,,0
88342,422A11,IED Rufino José Cuervo-CL 53 Sur - KR 12A,4.560414395657574,-74.1257451606343,0,,0
87688,080A11,Br. San Carlos-CL 53 Sur - KR 17A,4.5662199210198908,-74.1291178493603,0,,0
87685,078A11,Pq. El Tunal-CL 53 Sur - KR 19A,4.5687484826154661,-74.131462184933355,0,,0
90270,313A08,Br. Casablanca-CL 53 Sur - KR 79C,4.6147157006071868,-74.171829059965631,0,,0
90306,329A08,Br. Chicalá-CL 53 Sur - KR 86C,4.6251022510608,-74.179748868058937,0,,0
90307,329B08,Br. Chicalá-CL 53 Sur - KR 86C,4.6253772399541857,-74.180013036496078,0,,0
90312,334A08,Urbanización Chicalá-CL 53 Sur - KR 86C,4.6265751253504366,-74.180839219251723,0,,0
90308,330A08,Br. Betania-CL 53 Sur - KR 86D,4.625267150243916,-74.179756189338661,0,,0
88249,352A11,Br. Tunjuelito-CL 54 Sur - KR 12A,4.560167625595664,-74.126599587664984,0,,0
87427,340A09,Salón Comunal Roma IV - II-CL 54 Sur - KR 78K,4.6118432428925544,-74.170638049656617,0,,0
90301,324A08,Br. Gran Britalia-CL 54 Sur - KR 81A,4.6185014425103379,-74.175670000240331,0,,0
90207,253A08,Br. Gran Britalia-CL 54 Sur - KR 81B,4.6184247033630177,-74.17600793905045,0,,0
90814,577A08,Br. El Corzo-CL 55 Sur - KR 100,4.64141759929117,-74.193030569792882,0,,0
87689,081A11,Br. San Carlos-CL 55 Sur - KR 16C,4.564409960151715,-74.1297073275378,0,,0
87440,357A09,Br. Nuevo Chile-CL 55 Sur - KR 72G,4.6035555532392847,-74.166107708534838,0,,0
87441,358A09,Br. Nuevo Chile-CL 55 Sur - KR 72G,4.60371219043648,-74.166157605395668,0,,0
98088,305A09,Br. Class-CL 56 Sur - KR 80G-06,4.6132319765544176,-74.175927000034648,0,,0
90244,280A08,Colegio Giovanni Antonio Farina-CL 56 Sur - KR 88I,4.62944341156442,-74.187312304064022,0,,0
90933,640A08,Br. Danubio Azul-CL 57 Sur - KR 86B,4.6219422401104042,-74.184114036402249,0,,0
90411,367A08,Br. Escocia IV-CL 57 Sur - KR 87C,4.6246675332478846,-74.186238810403935,0,,0
90412,368A08,Br. Villa Nora II-CL 57 Sur - KR 87D,4.6247272401489274,-74.186424036221709,0,,0
90242,278A08,Br. Hortelanos de Escocia-CL 57 Sur - KR 87J,4.6263722401685481,-74.187654036119,0,,0
90241,277A08,Br. Holanda Sector Caminito-CL 57 Sur - KR 87K,4.6268732401774626,-74.188160036081953,0,,0
87438,355A09,Br. Villa del Río-CL 57B Sur - KR 62,4.6002462983916113,-74.15433416573093,0,,0
87437,354A09,Br. Villa del Río-CL 57B Sur - KR 62,4.6001854944303116,-74.154069250694519,0,,0
87432,348A09,Br. Villa del Río-CL 57B Sur - KR 70,4.5997836625773756,-74.161138441699265,0,,0
87431,347A09,Br. Villa del Ría II Sector-CL 57B Sur - KR 70,4.5995675843037205,-74.161133066105577,0,,0
90217,265A08,Desarrollo  Villa Clemencia-CL 57B Sur - KR 85,4.6202267264338523,-74.183989899921329,0,,0
87348,309A09,Br. Villa de los Sauces-CL 58 Sur - KR 77I,4.6052425774155514,-74.174380301769787,0,,0
87843,592A09,Br. Villa de los Sauces-CL 58 Sur - KR 78B,4.6064010204993071,-74.174745736970081,0,,0
87349,310A09,Br. El Rubí II-CL 58 Sur - KR 78I,4.6081055637429689,-74.175591343297938,0,,0
87340,297A09,Br. El Rubí II-CL 58 Sur - KR 78J,4.6076989940293069,-74.17547858377381,0,,0
90218,266A08,Br. Siracuza I y II-CL 58C Sur - KR 87,4.6225073364501723,-74.186902649023949,0,,0
5702,011A09,Br. La Estancia-CL 59 Sur - KR 78B,4.6025211159381829,-74.1793021679482,0,,0
5669,012A09,Br. Villa Nhora-CL 59 Sur - KR 78B,4.6028914492756785,-74.179142001280866,0,,0
5670,010A09,Br. José Antonio Galán-CL 59 Sur - KR 78L,4.6068652827123682,-74.180546001271779,0,,0
5701,009A09,Urbanización La Capilla-CL 59 Sur - KR 78L,4.6068944493817288,-74.180868167938669,0,,0
86610,013A09,Barrio La Estancia-CL 59 Sur - KR 77K,4.5995952401695392,-74.1780300373092,0,,0
86608,011A09,Br. La Estancia-CL 59 Sur - KR 78B,4.6024965081448119,-74.179281513028144,0,,0
86609,012A09,Br. Villa Nhora-CL 59 Sur - KR 78B,4.6027682253265079,-74.179070452705872,0,,0
86607,010A09,Br. José Antonio Galán-CL 59 Sur - KR 78L,4.6067098525193764,-74.180470932046561,0,,0
86606,009A09,Urbanización La Capilla-CL 59 Sur - KR 78L,4.6068651036711232,-74.1808326598552,0,,0
87331,291A09,Br. Bosalinda - Hildebrando Olarte-CL 59B Sur - KR 86,4.6198104381186544,-74.187214688311727,0,,0
96459,365A13,CL 6 - KR 5 A Este ,4.58945018357312,-74.068591020039847,0,,0
5671,238A09,Br. La Sultana del Sur-CL 60 Sur - KR 80D,4.609787282787341,-74.183184667914176,0,,0
91686,381A10,Br. Galicia-CL 60 Sur - KR 73F,4.591644337163773,-74.171161104666311,0,,0
87157,238A09,Br. La Sultana del Sur-CL 60 Sur - KR 80D,4.6096856284612633,-74.1830988763095,0,,0
87637,478A09,Desarrollo Argelia-CL 60 Sur - KR 81A,4.6124342402378735,-74.184859036639963,0,,0
87321,279A09,Br. San Bernardino II-KR 89 Bis A - CL 62A Sur,4.6264339765018869,-74.19258200003388,0,,0
91370,180A10,Br. La Estancia-CL 60A Sur - KR 74,4.5919398894338936,-74.173148605588722,0,,0
91437,219A10,Br. Madelena-CL 61 Sur - KR 69A,4.5913075165949087,-74.159823851370575,0,,0
86813,066A09,Br. La Paz Bosa-CL 62 Sur - KR 82C,4.6153123097116264,-74.187219547742075,0,,0
86812,065A09,Br. La Paz Bosa-CL 62 Sur - KR 82G,4.6162077897852223,-74.1877558632953,0,,0
87704,547A09,Br. Nuestra Señora de la Paz-CL 62 Sur - KR 84A,4.6174867771330188,-74.188480258010742,0,,0
86814,067A09,Br. Bosa Nova-CL 62 Sur - KR 86B,4.6199815338076107,-74.189304003241887,0,,0
86815,068A09,Br. Villa Magda-CL 62 Sur - KR 86G,4.6206025676811544,-74.189432955264039,0,,0
91287,108A10,Br. Barlovento-CL 62D Sur - KR 72,4.589710472500081,-74.168004296149718,0,,0
91286,107A10,Br. Barlovento-CL 62D Sur - KR 72,4.5896101141765921,-74.1676980546643,0,,0
90203,248A08,Br. San Bernardino II-CL 63 Sur - KR 102,4.6382025278103933,-74.200861408227951,0,,0
90202,247A08,Br. San Bernardino XVI-CL 63 Sur - KR 102,4.6381120935752005,-74.200713763930935,0,,0
91781,415A10,Pq. Central Bonavista-CL 63 Sur - KR 70C,4.5891432398198058,-74.162139038316283,0,,0
91431,213B10,Br. Ismael Perdomo-CL 63 Sur - KR 70D,4.5904194398528668,-74.163658038209633,0,,0
91381,193B10,Br. Ismael Perdomo-CL 63 Sur - KR 70G,4.5884158186571469,-74.1649751368491,0,,0
91430,213A10,Br. Ismael Perdomo-CL 63 Sur - KR 70G,4.5887540336595078,-74.1639799354656,0,,0
91725,383A10,Br. Ismael Perdomo-CL 63 Sur - KR 71F,4.5881958450796132,-74.1657760072289,0,,0
86722,046A09,Hsp. Pablo VI Bosa-CL 63 Sur - KR 77G,4.5978689104975166,-74.179284981372987,0,,0
86715,040A09,Br. La Estación-CL 63 Sur - KR 78C,4.6023799399478795,-74.181184642770248,0,,0
86716,041A09,C.R. La Capilla-CL 63 Sur - KR 79B,4.6063261314473,-74.182932233215126,0,,0
86748,050A09,Br. Bosa Las Terrazas-CL 63 Sur - KR 79B,4.6051543426843446,-74.182358983873314,0,,0
86749,051A09,Pl. de Mercado Bosa Centro-CL 63 Sur - KR 80A,4.6078160900117648,-74.183843700910614,0,,0
86717,042A09,Pl. de Mercado Bosa Centro-CL 63 Sur - KR 80H,4.6097337042997175,-74.18506247976245,0,,0
86719,044A09,Centro Educativo Argelia-CL 63 Sur - KR 81B,4.6125912402887934,-74.18676503654531,0,,0
86718,043A09,IED Francisco de Paula Santander-CL 63 Sur - KR 81C,4.6119808741657415,-74.186581614018067,0,,0
87317,276A09,Desarrollo Las Margaritas-CL 63 Sur - KR 91,4.6280429764999118,-74.195429000035347,0,,0
87313,274A09,Br. Las Margaritas-CL 63 Sur - KR 93C,4.6305025853384318,-74.1967291521006,0,,0
87314,274B09,Br. Las Margaritas-CL 63 Sur - KR 93C,4.6307362403939409,-74.196829035586532,0,,0
87315,275A09,Br. Las Margaritas-CL 63 Sur - KR 93C,4.6308252880627281,-74.196789387518237,0,,0
87316,275B09,Br. Las Margaritas-CL 63 Sur - KR 93C,4.6311512403943276,-74.196934035567679,0,,0
90250,285B08,Parque Público El Recreo-CL 63 Sur - KR 95A,4.6339632404129985,-74.198600035409882,0,,0
90179,244A08,Br. San Bernardino II-CL 63 Sur - KR 98D,4.6363455591009588,-74.199762956377683,0,,0
90178,243A08,Ciudadela El Recreo-CL 63 Sur - KR 99A,4.6360864008568416,-74.199738438740809,0,,0
91424,206A10,Br. Los Tres Reyes I Etapa-CL 63A Sur - KR 77,4.585709490336578,-74.1798789952357,0,,0
88116,073A05,Col. Tomas Alva Edison-CL 64 - KR 126A-34,4.7174242378967088,-74.143132035577651,0,,0
88207,320A11,Br. San Francisco I Sector-CL 64 Sur - KR 20A,4.5630951815285563,-74.145597603381631,0,,0
88199,312B11,IED San Francisco-CL 64 Sur - KR 21A,4.56573823962082,-74.146469039664311,0,,0
5884,312B11,IED San Francisco-CL 64 Sur - KR 21A,4.5657659767669641,-74.146494000036213,0,,0
88200,313A11,IED San Francisco-CL 64 Sur - KR 22A,4.5662900256685583,-74.146557723459182,0,,0
88212,323A11,Br. Candelaria La Nueva-CL 64 Sur - KR 23A,4.56782123964409,-74.147888039539183,0,,0
88021,221A11,Br. Candelaria La Nueva-CL 64 Sur - KR 37A,4.570452239726432,-74.151767039292025,0,,0
88022,222A11,Br. Candelaria La Nueva-CL 64 Sur - KR 37B,4.57024623972588,-74.151646039306343,0,,0
90176,241A08,Br. San Bernardino XVI-CL 65 Sur - KR 100,4.6361970321391013,-74.200304005273324,0,,0
91433,215A10,Br. Madelena-CL 65 Sur - KR 68C,4.5878209023797307,-74.158954760831932,0,,0
91432,214A10,Br. Madelena-CL 65 Sur - KR 68C,4.5878663270455453,-74.159106491338846,0,,0
91377,189A10,Br. El Perdomo-CL 65 Sur - KR 73B,4.5849408660448994,-74.168720272546878,0,,0
91376,188A10,Urb. Ismael Perdomo-CL 65 Sur - KR 73C,4.58477390583571,-74.169001551599237,0,,0
86720,045A09,Centro Comunitario Bosa-CL 65 Sur - KR 77G,4.5978054599848974,-74.180458808729583,0,,0
86721,045B09,Centro Comunitario Bosa-CL 65 Sur - KR 77H,4.5982872402577275,-74.180659037222313,0,,0
86724,047B09,Br. Gualoche-CL 65 Sur - KR 77M,4.6010322402652664,-74.181940037088523,0,,0
86723,047A09,Br. Gualoche-CL 65 Sur - KR 77M,4.6006815931725278,-74.181765305389078,0,,0
86714,039A09,Br. Brasilia La Estación-CL 65 Sur - KR 78B,4.6021260491725196,-74.1824201962834,0,,0
86747,049B09,Br. La Amistad Bosa-CL 65 Sur - KR 78H,4.6034688161659281,-74.183022918939074,0,,0
86726,049A09,Br. La Amistad Bosa-CL 65 Sur - KR 78H,4.6039711181409935,-74.183262250895424,0,,0
86753,052C09,Zona Recreativa La Avenida Bosa-CL 65 Sur - KR 78L,4.60736040961034,-74.18480159637771,0,,0
86752,052A09,Zona Recreativa La Avenida Bosa-CL 65 Sur - AV. A. Mejía,4.60586800805444,-74.184131196169957,0,,0
86824,076A09,Monasterio de la Visitación-CL 65 Sur - KR 80C,4.6087610891848847,-74.1855600903687,0,,0
86755,053A09,Colegio Inmaculado Corazón de María-CL 65 Sur - KR 80I,4.609784055968503,-74.186254985989081,0,,0
88154,306A11,Br. Las Delicias del Sur-CL 65B Sur - KR 19,4.5582620260255267,-74.1455842133671,0,,0
88583,601A11,San Francisco II Sector-CL 66 Sur - KR 19D,4.560768239697965,-74.147191039769325,0,,0
97175,576A12,Pq. Nuevo Milenio I-CL 67A Sur - KR 11,4.530699976913124,-74.118200000037234,0,,0
97000,939V10,CL 67B Sur - KR 62 ,4.5903890417161151,-74.1513938293695,0,,0
91503,229A10,IED Isla del Sol-CL 67B Sur - KR 63,4.5896766723905751,-74.152098399807,0,,0
91502,228A10,Hospital Tunjuelito Unidad Isla del Sol-CL 67B Sur - KR 63,4.5897553887221214,-74.152186153961949,0,,0
91729,387A10,Br. Isla del Sol-CL 67B Sur - KR 64,4.5885812391409608,-74.15380405531721,0,,0
91730,388A10,Br. Isla del Sol-CL 67B Sur - KR 64,4.5885700375024818,-74.153667968815682,0,,0
87124,221A09,Br. Piamonte Etapa I-CL 68A Sur - TV 79,4.6046590928587552,-74.189256917972969,0,,0
87123,220A09,Br. Piamonte Etapa I-CL 68A Sur - TV 79,4.6044883187231269,-74.18926075182911,0,,0
96903,938V10,CL 68B Sur - KR 62 ,4.5899708270437225,-74.150571330450489,0,,0
79135,284A10,IED Sierra Morena Sede B-CL 68B Sur - KR 77,4.5788077030024761,-74.1793216228579,0,,0
89639,218A12,Br. Santa Martha-CL 68B Sur - KR 8A,4.5266642639068619,-74.114877101136159,0,,0
89370,121A12,Br. Santa Martha-CL 68B Sur - KR 9B,4.5266754106029845,-74.117112731539265,0,,0
88420,480A11,Br. Arborizadora Alta-CL 68C Sur - KR 39,4.5702788343152516,-74.15360442750864,0,,0
88419,479A11,Br. Arborizadora Alta-CL 68C Sur - KR 40,4.5704371526815519,-74.153546794806843,0,,0
88019,219A11,Br. Arborizadora Alta-CL 68G Sur - KR 38,4.5688009458136145,-74.1548100394216,0,,0
88020,220A11,Br. Arborizadora Alta Cl 68G S-CL 68G Sur - KR 38,4.5691814634784818,-74.15399308674877,0,,0
88724,344A05,Urbanización Acapulco-CL 69B - KR 71B-49,4.6839341720325205,-74.096378140728561,0,,0
87997,216A11,Br. Arborizadora Alta-CL 69D Sur - KR 39,4.5698892767630177,-74.1549150410065,0,,0
87996,215A11,Br. Arborizadora Alta Cl 69D S-CL 69D Sur - KR 39,4.5697152662042972,-74.1548632456664,0,,0
87979,192A11,Br. Arborizadora Alta-CL 69J Sur - KR 32,4.5667122399060762,-74.15680603917464,0,,0
87980,193A11,Br. Arborizadora Alta-CL 69J Sur - KR 32,4.5668512399079626,-74.156737039169329,0,,0
8256,193A11,Br. Arborizadora Alta-CL 69J Sur - KR 32,4.5668789767702833,-74.156762000035371,0,,0
8257,192A11,Br. Arborizadora Alta-CL 69J Sur - KR 32,4.5667399767710322,-74.156831000035353,0,,0
5900,605A11,Br. Arborizadora Alta I-CL 69J Sur - TV 38,4.5682229767640941,-74.157386000035331,0,,0
5889,604A11,Br. Arborizadora Alta I-CL 69J Sur - TV 38,4.5682089767640415,-74.157244000035348,0,,0
88585,604A11,Br. Arborizadora Alta I-CL 69J Sur - TV 38,4.568181239903196,-74.157219039110771,0,,0
88586,605A11,Br. Arborizadora Alta I-CL 69J Sur - TV 38,4.5681952399045906,-74.157361039110953,0,,0
92754,160A07,PIO XII-CL 6B BIS - KR 79B,4.6351612389439447,-74.148780037640051,0,,0
87879,144A11,Br. Brisas Del Volador-CL 70 Sur - KR 22A,4.548721929652296,-74.156490242691788,0,,0
96438,435A10,Jerusalén Bellavista-CL 70 Sur - KR 48A,4.57409497674205,-74.161752000037552,0,,0
96439,436A10,Jerusalén La Pradera-CL 70 Sur - KR 48B,4.5742439767394849,-74.161944000030815,0,,0
87216,264A09,Br. Diamante Sur-CL 70 Sur - KR 87K,4.622373354779203,-74.19664230738988,0,,0
87215,263A09,Desarrollo Recuerdo-CL 70 Sur - KR 87K,4.6223232439305395,-74.196708193148382,0,,0
87070,174A09,Br. Naranjos El Retazo-CL 71 Sur - KR 80I,4.6067325724495074,-74.194026351978607,0,,0
87842,591A09,Br. Naranjos El Retazo-CL 71 Sur - KR 80I,4.6065352405576681,-74.193968036396257,0,,0
87211,259A09,Desarrollo San Joaquín-CL 71 Sur - KR 88F,4.6237952405208258,-74.198699035693551,0,,0
87212,260A09,Br. San Antonio-CL 71 Sur - KR 88F,4.6240557034425089,-74.198689101725719,0,,0
87213,261A09,Urbanización Villas del Progreso-CL 71 Sur - KR 89B,4.6265926011220877,-74.199569401852159,0,,0
87214,262A09,Br. Santa Inés-CL 71 Sur - KR 89B,4.6265852355984984,-74.199509688041388,0,,0
87204,251A09,Br. San Bernardino XVII-CL 71 Sur - KR 91B,4.6277442637891824,-74.200010780959616,0,,0
87205,252A09,IED San Bernardino El Recreo-CL 71 Sur - KR 91B,4.6277615606480866,-74.199940155987917,0,,0
87641,483A09,Br. José María Carbonell-CL 71A Sur - KR 78,4.6020421147582411,-74.194888056528313,0,,0
87108,202A09,Br. Islandia-CL 71A Sur - KR 82,4.6126062405233821,-74.194941036178889,0,,0
87961,172A11,Br. Arborizadora Alta-CL 72F Sur - KR 35,4.5640843269631066,-74.163372899469763,0,,0
90162,227A08,Colegio Carlos Pizarro León Gómez-CL 73 Sur - KR 103,4.6348772406043519,-74.205573035072675,0,,0
90163,228A08,Conjunto Residencial Casagrande-CL 73 Sur - KR 104,4.63588224060413,-74.205889035028974,0,,0
87166,248A09,Granja El Rinconcito-CL 73 Sur - KR 94,4.629021414668939,-74.2028306377515,0,,0
85349,253A09,Br. Ciudadela El Recreo I-CL 73 Sur - KR 95,4.6304027447868554,-74.203445816620885,0,,0
85350,253B09,Br. Ciudadela El Recreo I-CL 73 Sur - KR 95A,4.6313982404875516,-74.203884035262263,0,,0
90138,221A08,Br. Ciudadela El Recreo I-CL 73 Sur - KR 95A,4.6319732405950163,-74.204266035216691,0,,0
90135,218A08,Colegio Alfonso López Michelsen-CL 73 Sur - KR 98B,4.6331608538637168,-74.204806712091639,0,,0
89587,197A12,Pq Brasilia-CL 73D Sur - KR 1A,4.5169018965351491,-74.1179659950803,0,,0
90106,486A12,Br. Benjamín Uribe-CL 74B Sur - KR 9A,4.5165112392578388,-74.1144710424287,0,,0
90096,476A12,Br. Santa Librada-CL 74C Sur - KR 12,4.5154021891328284,-74.115300508981278,0,,0
90097,477A12,Br. Santa Librada-CL 74C Sur - KR 9B,4.5158450195729278,-74.113626598575166,0,,0
87030,151A09,Br. Los Laureles-CL 75 Sur - KR 80M,4.6103352407820157,-74.202995035878629,0,,0
91626,327A10,Br. Sierra Morena III Sector-CL 75A Sur - TV 59,4.5745873656247893,-74.167231465678654,0,,0
91625,326A10,Br. Sierra Morena III Sector-CL 75A Sur - TV 59,4.5746860493075134,-74.1674434433219,0,,0
91282,103A10,Br. Sierra Morena-CL 75B Sur - TV 57,4.5743269267040905,-74.168874696173546,0,,0
91667,333A10,IED Sierra Morena-CL 75C Sur - TV 53,4.5742050728807708,-74.168970526045726,0,,0
90181,505A12,Br. San Juan Bautista-CL 76 Sur - KR 14G,4.51339390982487,-74.1179076890722,0,,0
90182,506A12,Br. San Juan Bautista-CL 76 Sur - KR 14Q,4.5131820281381927,-74.120084546753077,0,,0
96512,469A11,Br. Jerusalén las Brisas-CL 76 Sur - KR 46A,4.5712532217610544,-74.166469290038762,0,,0
96726,329A10,Br. Jerusalén las Brisas-TV 50 - CL 75A Sur,4.5726499988276865,-74.167835216384475,0,,0
90103,483A12,Br. Betania II Sector-CL 76B Sur - KR 8B,4.511932159292356,-74.110613639630657,0,,0
88063,250A11,Br. El Tesoro-CL 78 Sur - KR 18D,4.5401312822244613,-74.146437015309544,0,,0
7133,250A11,Br. El Tesoro-CL 78 Sur - KR 18D,4.5401489477114483,-74.146425668256583,0,,0
7130,249A11,Br. El Tesoro-CL 78 Sur - KR 18F,4.5400941143837725,-74.146451668251089,0,,0
88062,249A11,Br. El Tesoro-CL 78 Sur - KR 18F,4.5400082703770313,-74.146404983982634,0,,0
87027,147A09,Jardín Social La Esperanza-CL 78 Sur - KR 79A,4.61002503948918,-74.205131323535383,0,,0
98090,576A09,Urbanización San Diego-KR 78C - CL 80 Sur,4.6203890150022389,-74.2039652401472,0,,0
98089,575A09,Urbanización San Diego-CL 80 Sur - KR 79A,4.6204799765426712,-74.2039000000298,0,,0
5894,155A11,Br. Arborizadora Alta-CL 79 Sur - TV 35A,4.5654325397877518,-74.169085700034358,0,,0
87914,155A11,Br. Arborizadora Alta-CL 79 Sur - TV 35A,4.5654048032954115,-74.169060734160652,0,,0
87923,165A11,Br. Potosí-CL 80 Sur - KR 44A,4.5693019767720955,-74.169551000035312,0,,0
87707,550A09,Br. San Bernardino Potreritos-CL 80 Sur - KR 88J,4.6221672609385109,-74.205868983565367,0,,0
87949,665A09,IED Kimy Pernía-CL 82 Sur - KR 89,4.6221042407863528,-74.207264035362059,0,,0
96224,459A04,Bochica I y II Sector-CL 83 - KR 95D Bis,4.7131369759947956,-74.106845000037652,0,,0
89310,088A12,Br. Tenerife II Sector-CL 84 Sur - KR 14I,4.5101502701410316,-74.119202366384073,0,,0
89202,056A12,Br. Gran Yomasa-CL 84 Sur – KR 1,4.506681618655314,-74.1058619924552,0,,0
89138,026A12,Br. Gran Yomasa-CL 84 Sur – KR 8,4.5067032674486383,-74.109437174878153,0,,0
98812,690A09,CL 86 Sur - KR 77G ,4.6116599764802162,-74.212752999585391,0,,0
96630,687A09,Urb. San Diego-CL 86 Sur - KR 78A,4.6129699765868066,-74.211524000029982,0,,0
89591,201A12,Br. Chicó Sur-CL 87B Sur - KR 2B,4.5052163988260538,-74.105120164899091,0,,0
89592,202A12,Br. El Líbano-CL 87B Sur - TV 2C,4.5052080366899361,-74.105987474926891,0,,0
88534,562A11,Br. El Paraíso-CL 89 Sur - KR 18F,4.5074973943010592,-74.148232193113046,0,,0
3550,077A07,Br. Castilla-TV 78C - CL 7A,4.6356859500995391,-74.143739501603818,0,,0
3947,430A08,Br. Ciudad Kennedy Supermanzana 12-CL 26 Sur - KR 79C,4.63045215399379,-74.1532836111877,0,,0
3443,035B09,Br. Timiza-CL 40 Sur - KR 72M,4.6107293753633813,-74.148769706788713,0,,0
3425,194A08,Br. Ciudad Kennedy Supermanzana 8-CL 41 Sur - TV 78K,4.6193131163517274,-74.156386501486963,0,,0
3337,388A08,Parque Dindalito-CL 42A Sur - KR 90,4.6387789501782652,-74.1726960013313,0,,0
3375,238A08,Hsp. del Sur Britalia-CL 49 Sur - KR 81D,4.6223404497665692,-74.172687334671281,0,,0
3403,540A08,Finca La esperanza-CL 49 Sur - KR 87A,4.6295015960705088,-74.177720772699843,0,,0
3357,280A08,Colegio Giovanni Antonio Farina-CL 56 Sur - KR 88I,4.6295286166149605,-74.187355334549608,0,,0
3369,300A09,Br. Antonio José de Sucre-CL 57A Sur - 79-23,4.6111821161490063,-74.174620667990212,0,,0
3326,248A09,Granja El Rinconcito-CL 73 Sur - KR 94,4.6290731166040411,-74.202846667759431,0,,0
88328,409A11,Colegio Adventista Emmanuel-DG 11 Sur - KR 18A,4.5887986528228186,-74.097351498051538,0,,0
91344,004A13,Br. San Cristóbal Sur-DG 13 Sur - KR 5 E,4.5713362462242966,-74.080576341030039,0,,0
94314,438A00,Hospital de la Misericordia-DG 2 - AV. Caracas,4.59424376502136,-74.088162251776652,0,,0
87601,456A09,Br. Alquería La Fragua Norte-DG 34 Sur - KR 68B,4.6064956398569361,-74.13269120762655,0,,0
87610,467A09,Br. Alquería La Fragua Norte-DG 34 Sur - KR 68C,4.6068609078790246,-74.132977447866608,0,,0
90055,455A12,Br. Granjas de San Pablo-DG 36 Sur - KR 12J,4.5714084015132457,-74.115332633720655,0,,0
90058,460A12,Br. Granjas de San Pablo-DG 36 Sur - KR 12J,4.57120407802264,-74.115261224260024,0,,0
91143,055A10,Br. Villa Mayor-DG 39A Sur - TV 40,4.59108137386971,-74.126250231773284,0,,0
91617,318A10,Estación General Santander-DG 39A Sur - TV 42,4.5926234167077711,-74.1284712013366,0,,0
91931,314A13,Br. Rocio Centro Oriental-DG 3D - KR 11 Este,4.582336027247436,-74.06720466687679,0,,0
87515,399A09,Br. Timiza B-DG 40C Sur - KR 74,4.6141190119324218,-74.153125514796287,0,,0
88289,371A11,Br. Santa Lucía-DG 44 Sur - KR 22A,4.5758227503536384,-74.1262884700796,0,,0
88285,367A11,Tunal Sector I-DG 44 Sur - TV 23A,4.57606052664766,-74.1281314954253,0,,0
89404,135A12,Br. Marco Fidel Suárez I-DG 46 Sur - KR 16A,4.5679102388306188,-74.119239040835325,0,,0
89407,137A12,Instituto Ramón Briceño-DG 46 Sur - KR 16J,4.5685292388999788,-74.122057040686,0,,0
